episode_id,name,role_detail,role_group_normalized
El_desorden_que_dejas_S01E03_End,Alessio Nissolino,Iago,Cast
El_desorden_que_dejas_S01E03_End,Manuel Meli,Roi,Cast
El_desorden_que_dejas_S01E03_End,Lucrezia Marricchi,Nerea,Cast
El_desorden_que_dejas_S01E03_End,Andrea Lavagnino,Mauro,Cast
El_desorden_que_dejas_S01E03_End,Alessandro Budroni,Demetrio,Cast
El_desorden_que_dejas_S01E03_End,Carolina Zaccarini,Isa,Cast
El_desorden_que_dejas_S01E03_End,Gianni Giuliano,Tomás,Cast
El_desorden_que_dejas_S01E03_End,Raffaele Carpentieri,Simón,Cast
El_desorden_que_dejas_S01E03_End,Mirta Pepe,Carmina,Cast
El_desorden_que_dejas_S01E03_End,Daniele Raffaeli,Gabriel Acebedo,Cast
El_desorden_que_dejas_S01E03_End,SDI Media,Wersja polska,Miscellaneous Companies
El_desorden_que_dejas_S01E03_End,Magdalena Bartkiewicz,Dialogi,Additional Crew
El_desorden_que_dejas_S01E03_End,Piotr Makowski,Lektor,Additional Crew
El_desorden_que_dejas_S01E03_End,Agata Dąbrowska,Koordynacja projektu,Production Managers
El_desorden_que_dejas_S01E03_End,Netflix,,Miscellaneous Companies
El_desorden_que_dejas_S01E03_End,Audio Corp,Estúdio,Miscellaneous Companies
El_desorden_que_dejas_S01E03_End,Mário Cardoso,Direção de dublagem,Additional Crew
El_desorden_que_dejas_S01E03_End,Cristina Nastasi,Tradução,Additional Crew
El_desorden_que_dejas_S01E03_End,Filipe Rodrigues,Mixagem,Sound Department
El_desorden_que_dejas_S01E03_End,Georges Ribeiro,Adaptação,Additional Crew
El_desorden_que_dejas_S01E03_End,Evie Saide,Raquel,Cast
El_desorden_que_dejas_S01E03_End,Ronaldo Júlio,Mauro,Cast
El_desorden_que_dejas_S01E03_End,Carol Crespo,Viruca,Cast
El_desorden_que_dejas_S01E03_End,McKeidy Lisita,Germán,Cast
El_desorden_que_dejas_S01E03_End,Isabela Quadros,Carmen,Cast
El_desorden_que_dejas_S01E03_End,Lina Rossana,Tere,Cast
El_desorden_que_dejas_S01E03_End,Pedro Crispim,Roi,Cast
El_desorden_que_dejas_S01E03_End,Ana Elena,Nerea,Cast
El_desorden_que_dejas_S01E03_End,Ítalo Luiz,Iago,Cast
El_desorden_que_dejas_S01E03_End,Mário Cardoso,Demetrio,Cast
El_desorden_que_dejas_S01E03_End,Sheila Dorfman,Claudia,Cast
El_desorden_que_dejas_S01E03_End,Vânia Alexandre,Concha,Cast
El_desorden_que_dejas_S01E03_End,Renato Rosenberg,Ramón,Cast
El_desorden_que_dejas_S01E03_End,Isabel Lira,Iria,Cast
El_desorden_que_dejas_S01E03_End,Rita Lopes,Marga,Cast
El_desorden_que_dejas_S01E03_End,Márcia Morelli,Isa,Cast
El_desorden_que_dejas_S01E03_End,Marcus Júnior,Treinador,Cast
El_desorden_que_dejas_S01E03_End,Walmir Barbosa,Pai da Viruca,Cast
El_desorden_que_dejas_S01E03_End,Melise Maia,Carmina,Cast
El_desorden_que_dejas_S01E03_End,Ricardo Rossatto,Tomás,Cast
El_desorden_que_dejas_S01E03_End,Ak'la Kara Stüdyoları,Stüdyo,Miscellaneous Companies
El_desorden_que_dejas_S01E03_End,Merve Özberk,Proje Yöneticisi,Additional Crew
El_desorden_que_dejas_S01E03_End,Ortaç Besi,Çevirmen,Additional Crew
El_desorden_que_dejas_S01E03_End,Mahmut Buğra Yeniçeri,Ses Kayıtçısı,Sound Department
El_desorden_que_dejas_S01E03_End,Mustafa Dikkol,Ses Miksaj,Sound Department
El_desorden_que_dejas_S01E03_End,Esra Akkaya,Raquel,Cast
El_desorden_que_dejas_S01E03_End,Fatih Gülnar,Germán,Cast
El_desorden_que_dejas_S01E03_End,Elif Acehan,Viruca,Cast
El_desorden_que_dejas_S01E03_End,Cem Kurtoğlu,Mauro,Cast
El_desorden_que_dejas_S01E03_End,İlker Güler,Roi,Cast
El_desorden_que_dejas_S01E03_End,Harun Can,Iago,Cast
El_desorden_que_dejas_S01E03_End,Seyhan Arman,Tere,Cast
El_desorden_que_dejas_S01E03_End,İlham Erdoğan,Gabriel Acebedo,Cast
El_desorden_que_dejas_S01E03_End,Tugay Erverdi,Simón,Cast
El_desorden_que_dejas_S01E03_End,Oğuz Toydemir,,Cast
El_desorden_que_dejas_S01E03_End,Canan Çiftel,,Cast
El_desorden_que_dejas_S01E03_End,Özge Çeçen,,Cast
El_desorden_que_dejas_S01E03_End,Elif Erdal,,Cast
El_desorden_que_dejas_S01E03_End,Ali Hocaoğlu,,Cast
El_desorden_que_dejas_S01E03_End,Burak Karaman,,Cast
El_desorden_que_dejas_S01E03_End,Barış Ünsal,,Cast
El_desorden_que_dejas_S01E03_End,Selin Türkmen,,Cast
El_desorden_que_dejas_S01E03_End,Memetcan Diper,,Cast
El_desorden_que_dejas_S01E03_End,Simge Nalbant,,Cast
El_desorden_que_dejas_S01E03_End,Ceren Gedikali,,Cast
El_desorden_que_dejas_S01E03_End,Sait Seçkin,,Cast
El_desorden_que_dejas_S01E03_Opening,INMA CUESTA,,Cast
El_desorden_que_dejas_S01E03_Opening,BÁRBARA LENNIE,,Cast
El_desorden_que_dejas_S01E03_Opening,TAMAR NOVAS,,Cast
El_desorden_que_dejas_S01E03_Opening,ARÓN PIPER,,Cast
El_desorden_que_dejas_S01E03_Opening,ROBERTO ENRÍQUEZ,,Cast
El_desorden_que_dejas_S01E03_Opening,ROQUE RUÍZ,,Cast
El_desorden_que_dejas_S01E03_Opening,ISABEL GARRIDO,,Cast
El_desorden_que_dejas_S01E03_Opening,FEDE PÉREZ,,Cast
El_desorden_que_dejas_S01E03_Opening,ALFONSO AGRA,,Cast
El_desorden_que_dejas_S01E03_Opening,SUSANA DANS,,Cast
El_desorden_que_dejas_S01E03_Opening,LUCIO GODOY,Música Original,Composers
El_desorden_que_dejas_S01E03_Opening,RICARDO CURTO,Música Original,Composers
El_desorden_que_dejas_S01E03_Opening,EMMA LUSTRES,Productores Ejecutivos,Producers
El_desorden_que_dejas_S01E03_Opening,CARLOS MONTERO,Productores Ejecutivos,Producers
El_desorden_que_dejas_S01E03_Opening,BORJA PENA,Productores Ejecutivos,Producers
El_desorden_que_dejas_S01E03_Opening,CARLOS MONTERO,Basada en el libro EL DESORDEN QUE DEJAS de,Writers
El_desorden_que_dejas_S01E03_Opening,JAVIER HOLGADO VICENTE,Escrito por,Writers
El_desorden_que_dejas_S01E03_Opening,SÍLVIA QUER,Dirigido por,Directors
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID BUSHELL,unit production manager,Production Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,MICHAEL HAUSMAN,first assistant director,Second Unit Directors or Assistant Directors
Eternal_Sunshine_of_the_Spotless_Mind_End,SCOTT FERGUSON,second assistant director,Second Unit Directors or Assistant Directors
Eternal_Sunshine_of_the_Spotless_Mind_End,RAY ANGELIC,assistant unit production manager,Production Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,MICHAEL A. JACKMAN,post production supervisor,Production Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,JEFF ROTH,executive in charge of post production,Producers
Eternal_Sunshine_of_the_Spotless_Mind_End,ERICA KAY,production coordinator,Production Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,ANDY WHEELER,production accountant,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,GAYLE VANGROFSKY,location manager,Location Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,PETER THORELL,second second assistant director,Second Unit Directors or Assistant Directors
Eternal_Sunshine_of_the_Spotless_Mind_End,JAMES HAYGOOD,additional editor,Editorial Department
Eternal_Sunshine_of_the_Spotless_Mind_End,PAUL ZUCKER,additional editor,Editorial Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JEFFREY M. WERNER,additional editor,Editorial Department
Eternal_Sunshine_of_the_Spotless_Mind_End,PHILLIP STOCKTON m.p.s.e.,supervising sound editor,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,EUGENE GEARTY,sound designer/re-recording mixer,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,REILLY STEELE,re-recording mixer,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CHRIS NORR,camera operator,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CARLOS GUERRA,first assistant camera,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,BRADEN BELMONTE,second assistant camera,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,PETER ASIATA,"""b"" camera operator",Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARK SCHMIDT,additional camera operator,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,"STANLEY FERNANDEZ, JR.","""b"" camera first assistant",Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CHRISTOPHER RAYMOND,"""b"" camera second assistant",Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ANGELA BELLISIO,camera loader,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,KEVIN MCKENNA,video playback operator,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JOE TRAMMELL,24 frame playback supervisor,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DARREN RYAN,24 frame playback,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JAMES DOMORSKI,still photographer,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID C. LEE,still photographer,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARY CYBULSKI,script supervisor,Script and Continuity Department
Eternal_Sunshine_of_the_Spotless_Mind_End,THOMAS NELSON,sound mixer,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,TOMMY LOUIE,boom operator,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,KIRA SMITH,utility sound technician,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID STEIN,art director,Art Directors
Eternal_Sunshine_of_the_Spotless_Mind_End,RON VON BLOMBERG,set decorator,Set Decorators
Eternal_Sunshine_of_the_Spotless_Mind_End,SCOTT P. MURPHY,assistant art directors,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,HINJU KIM,assistant art directors,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,NATALIE N. DORSET,assistant set decorator,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ADDY MCCLELLAND,art department coordinator,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MIKE LEATHER,leadperson,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,RUTH A. DELEON,on set dresser,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ROMAN GRELLER,set dresser,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,D. SCOTT GAGNON,set dresser,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JOHN ROCHE,,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,BRIAN BUTEAU,,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CHRISTIAN BROCKEY,assistant production coordinator,Production Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,PHILIP DRISE,production secretary,Production Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,BRIAN CANTALDI,first assistant accountant,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,HILLARY R. MEYER,payroll accountant,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,KRISTY HAMER,accounting assistant,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,CHRISTOPHER MARSH,assistant location manager,Location Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,CURRIE PERSON,location assistants,Location Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,DAN TRESCA,location assistants,Location Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,KAT DONAHUE,location assistants,Location Managers
Eternal_Sunshine_of_the_Spotless_Mind_End,ALLEN WEISINGER,makeup artist for mr. carrey,Makeup Department
Eternal_Sunshine_of_the_Spotless_Mind_End,FRANCESCA PARIS,hair stylist for mr. carrey,Makeup Department
Eternal_Sunshine_of_the_Spotless_Mind_End,NORIKO WATANABE,hair and makeup for ms. winslet,Makeup Department
Eternal_Sunshine_of_the_Spotless_Mind_End,PETER OWEN,wigs by,Makeup Department
Eternal_Sunshine_of_the_Spotless_Mind_End,KYRA PANCHENKO,key makeup artist,Makeup Department
Eternal_Sunshine_of_the_Spotless_Mind_End,D. MICHELLE JOHNSON,key hairstylist,Makeup Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JILL KILBER,assistant costume designer,Costume Designers
Eternal_Sunshine_of_the_Spotless_Mind_End,LISA FRUCHT,wardrobe supervisor,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DEIRDRE N. WILLIAMS,,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID PAGE,costumer for mr. carrey,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CARA CZEKANSKI,additional costumer,Costume and Wardrobe Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JOHN NADEAU,gaffer,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JOSEPH QUIRK,new york gaffer,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARK SUMMERS,best boy electric,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,SAMUEL CHASE,genny operator,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,KELLY BRITT,board operator,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ANDREA CRONIN-SOUZA,electrician,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,PAUL DALEY,rigging gaffer,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARTIN NOWLAN,best boy rigging electric,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,RAYMOND FLYNN,rigging electric,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,BOB ANDRES,key grip,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CHRIS SKUTCH,best boy grip,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,LAMONT CRAWFORD,dolly grip,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ALISON BARTON,grips,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MEL CANNON,grips,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,TONY CAMPENNI,grips,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JACK PANUCCIO,key rigging grip,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,RICHARD YACUK,best boy rigging grip,Camera and Electrical Department
Eternal_Sunshine_of_the_Spotless_Mind_End,KEVIN LADSON,property master,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,R. VINCENT SMITH,assistant property master,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MORGAN PITTS,props,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JIM CARREY,joel barish,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,KATE WINSLET,clementine kruczynski,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,GERRY ROBERT BYRNE,train conductor,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,ELIJAH WOOD,patrick,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,THOMAS JAY RYAN,frank,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,MARK RUFFALO,stan,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,JANE ADAMS,carrie,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID CROSS,rob,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,KIRSTEN DUNST,mary,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,TOM WILKINSON,dr. mierzwiak,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,RYAN WHITNEY,young joel,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,DEBBON AYER,joel's mother,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,AMIR ALI SAID,young bullies,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,BRIAN PRICE,,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,PAUL LITOWSKY,,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,JOSH FLITTER,,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,LOLA DAEHLER,young clementine,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,DEIRDRE O'CONNELL,hollis,Cast
Eternal_Sunshine_of_the_Spotless_Mind_End,BRIAN SMYJ,stunt coordinator,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,"DANNY AIELLO, III",stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,EJ EVANS,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,STEPHANIE FINOCHIO,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,ARTIE MALESCI,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,STEPHEN POPE,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,BILLY ANANGOS,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,JOHN FAVRE,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,"CORT HESSLER, III",stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,PEE WEE PIEMONTE,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,MIKE RUSSO,stunt players,Stunts
Eternal_Sunshine_of_the_Spotless_Mind_End,C5 INC.,post production sound facility,Miscellaneous Companies
Eternal_Sunshine_of_the_Spotless_Mind_End,PAUL URMSON,effects editor,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,FRED ROSENBERG,dialogue editor,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARISSA LITTLEFIELD,adr editor,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,FRANK KERN,supervising foley editor,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,KAM CHAN,foley editors,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,STEVE VISSCHER,foley editors,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,GEORGE LARA,foley mixer,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARKO COSTANZO,foley artist,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,JAY PECK,foley artist,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,CHRIS FIELDER,assistant sound editors,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,LARRY WINELAND,assistant sound editors,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ALEXA ZIMMERMAN,apprentice sound editor,Sound Department
Eternal_Sunshine_of_the_Spotless_Mind_End,SOUND ONE CORP.,sound mixing and transfer facility,Miscellaneous Companies
Eternal_Sunshine_of_the_Spotless_Mind_End,ANASTASSIOS FILIPOS,music editor,Music Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID A. SMITH,assistant music editor,Music Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ANGELA BERESFORD,post production assistant,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,KATRINA WHALEN,post production assistant,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,PAUL PROCH,joel's sketchbook created by,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARTIN GARNER,computer graphic supervisor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,BRENT EKSTRAND,lead animator,Animation Department
Eternal_Sunshine_of_the_Spotless_Mind_End,DREW JIRITANO,special effects coordinator,Special Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,MARK BERO,special effects,Special Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,THOMAS L. VIVIANO,special effects,Special Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,"BUZZ IMAGE GROUP, INC.",visual effects by,Special Effects Companies
Eternal_Sunshine_of_the_Spotless_Mind_End,LOUIS MORIN,visual effects supervisor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,FRANCOIS METIVIER,senior inferno artist,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,ARA KHANIKIAN,inferno flame artist,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,ROBIN TREMBLAY,lead matte painter,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,PIERRE-SIMON LEBRUN-CHAPUT,matte painter,Art Department
Eternal_Sunshine_of_the_Spotless_Mind_End,ALEXANDRE LAFORTUNE,3-d animators,Animation Department
Eternal_Sunshine_of_the_Spotless_Mind_End,FRANCOIS LORD,3-d animators,Animation Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MARTIN PELLETIER,3-d animators,Animation Department
Eternal_Sunshine_of_the_Spotless_Mind_End,GLENN SILVER,3-d animators,Animation Department
Eternal_Sunshine_of_the_Spotless_Mind_End,GABRIEL TREMBLAY,3-d animators,Animation Department
Eternal_Sunshine_of_the_Spotless_Mind_End,MELANIE LARUE,coordinator,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,STEPHANE LOISELLE,coordinator,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,CUSTOM FILM EFFECTS,"visual effects, titles and digital optics by",Special Effects Companies
Eternal_Sunshine_of_the_Spotless_Mind_End,MARK DORNFELD,visual effects supervisor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,MICHELE FERRONE,visual effects producer,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,ADAM GASS,digital editorial,Editorial Department
Eternal_Sunshine_of_the_Spotless_Mind_End,LAURIE POWERS,digital supervisor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,DAVID SMITHSON,data wrangler,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,TRICIA BARRETT,digital compositor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,STEVE CALDWELL,digital compositor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,RJ HARBOUR,digital compositor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,MARY C. HOFFER,digital compositor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,LORI MILLER,digital compositor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,SHAINA HOLMES,digital compositor,Visual Effects
Eternal_Sunshine_of_the_Spotless_Mind_End,AMANI WILLIAMS,,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,RYAN BEADLE,,Additional Crew
Eternal_Sunshine_of_the_Spotless_Mind_End,TITLE HOUSE DIGITAL,end titles by,Miscellaneous Companies
